repository forks diskUsage_KB stargazers watchers issues commits pullRequests updatedAt projects status ahead_by behind_by
googlesamples/android-SkeletonWearableApp , 31
googlesamples/android-ShareActionProvider , 10
googlesamples/android-ScreenCapture , 257
googlesamples/android-ScopedDirectoryAccess , 59
googlesamples/android-RuntimePermissions , 418
googlesamples/android-RevealEffectBasic , 47
googlesamples/android-RepeatingAlarm , 83
googlesamples/android-RenderScriptIntrinsic , 25
googlesamples/android-RecyclerView , 367
googlesamples/android-RecipeAssistant , 36
googlesamples/android-Quiz , 58
googlesamples/android-PermissionRequest , 39
googlesamples/android-PdfRendererBasic , 145
googlesamples/android-NotificationChannels , 156
googlesamples/android-NfcProvisioning , 64
googlesamples/android-NetworkConnect , 120
googlesamples/android-NavigationDrawer , 175
googlesamples/android-MultiWindowPlayground , 161
googlesamples/android-MidiSynth , 28
googlesamples/android-MidiScope , 25
googlesamples/android-MediaRouter , 24
googlesamples/android-MediaBrowserService , 151
googlesamples/android-LNotifications , 48
googlesamples/android-JobScheduler , 264
googlesamples/android-Interpolator , 40
googlesamples/android-ImmersiveMode , 26
googlesamples/android-HorizontalPaging , 35
googlesamples/android-HdrViewfinder , 45
googlesamples/android-GridViewPager , 39
googlesamples/android-Geofencing , 102
googlesamples/android-FloatingActionButtonBasic , 68
googlesamples/android-Flashlight , 33
googlesamples/android-FingerprintDialog , 470
googlesamples/android-FindMyPhone , 46
googlesamples/android-ElizaChat , 23
googlesamples/android-ElevationDrag , 36
googlesamples/android-ElevationBasic , 28
googlesamples/android-DrawableTinting , 21
googlesamples/android-DragAndDropAcrossApps , 14
googlesamples/android-DownloadableFonts , 90
googlesamples/android-DoneBar , 29
googlesamples/android-DocumentCentricRelinquishIdentity , 10
googlesamples/android-DocumentCentricApps , 26
googlesamples/android-DirectShare , 41
googlesamples/android-DirectorySelection , 50
googlesamples/android-DeviceOwner , 58
googlesamples/android-DelayedConfirmation , 16
googlesamples/android-CustomTransition , 49
googlesamples/android-CustomNotifications , 75
googlesamples/android-ContentProviderPaging , 10
googlesamples/android-ConfirmCredential , 65
googlesamples/android-CommitContentSampleIME , 25
googlesamples/android-CommitContentSampleApp , 16
googlesamples/android-ClippingBasic , 25
googlesamples/android-CardView , 200
googlesamples/android-CardReader , 67
googlesamples/android-CardEmulation , 68
googlesamples/android-BorderlessButtons , 49
googlesamples/android-BluetoothAdvertisements , 115
googlesamples/android-BeamLargeFiles , 32
googlesamples/android-BatchStepSensor , 48
googlesamples/android-BasicTransition , 40
googlesamples/android-BasicSyncAdapter , 121
googlesamples/android-BasicNotifications , 73
googlesamples/android-BasicNetworking , 74
googlesamples/android-BasicMultitouch , 31
googlesamples/android-BasicMediaRouter , 25
googlesamples/android-BasicMediaDecoder , 62
googlesamples/android-BasicManagedProfile , 72
googlesamples/android-BasicImmersiveMode , 18
googlesamples/android-BasicGestureDetect , 70
googlesamples/android-BasicContactables , 29
googlesamples/android-BasicAndroidKeyStore , 48
googlesamples/android-AutoBackupForApps , 29
googlesamples/android-AsymmetricFingerprintDialog , 80
googlesamples/android-AppShortcuts , 141
googlesamples/android-AppRestrictionSchema , 23
googlesamples/android-AppRestrictions , 22
googlesamples/android-AppRestrictionEnforcer , 33
googlesamples/android-AdvancedImmersiveMode , 29
googlesamples/android-ActiveNotifications , 94
googlesamples/android-ActionBarCompat-Styled , 51
googlesamples/android-ActionBarCompat-ListPopupMenu , 41
googlesamples/android-ActionBarCompat-Basic , 39
googlesamples/android-key-attestation , 12
googlesamples/android-play-places , 647
googlesamples/android-AccelerometerPlay , 63
googlesamples/android-play-awareness , 21
googlesamples/leanback-assistant , 22
googlesamples/android-play-safetynet , 55
googlesamples/account-transfer-api , 11
googlesamples/android-SimpleMediaPlayer , 85
googlesamples/android-fido , 24
googlesamples/android-WearStandaloneGoogleSignIn , 11
googlesamples/android-WearOAuth , 9
googlesamples/android-unsplash , 75
googlesamples/android-codelab-watchface , 33
googlesamples/android-OurStreets , 47
googlesamples/android-WearCompanionLibrary , 21
googlesamples/android-gcmnetworkmanager , 40
googlesamples/identity-toolkit-android , 40
googlesamples/android-WclDemoSample , 15
googlesamples/attendee-checkin , 16
googlesamples/android-play-games-in-motion , 44
googlesamples/androidtv-daydream , 14
googlesamples/androidtv-VisualGameController , 20
googlesamples/androidtv-GameController , 24
googlesamples/android-google-accounts , 33
